term_bits,size_bits,class,steps_run,size0,final_size,max_size,pos_delta_frac,hit_node_cap,period,first_recur_step,head_bits,head_k,head_count,chain_len,milestone_steps,milestone_arg_sizes,growth,ckpt_0_1k_5k_10k_20k,k0_frac,max_k,final_k,notes
0100011010000110010110000001110011101010,40,head-recurrent-other,3346,19,525836,525836,0.5777,1,0,0,0000011100111010,2,1414,1,12;36,62;14,linear(r2=0.942),19|124186|0|0|0,0.0000,515,511,argsz62->14/statesz154->403
0100011010000110010110011001011000101010,40,head-recurrent-other,16166,20,689056,689056,0.1266,1,0,0,0010,35,14119,2,1897;16114,2;2,linear(r2=0.953),20|41624|205089|339039|0,0.0000,48,28,argsz2->2/statesz84958->446052
0100011010000110010110010110011000101010,40,head-recurrent-other,20000,20,28244,29464,0.1406,0,0,0,0010,21,17190,2,1195;19952,5;56,linear(r2=0.766),20|6359|19954|26934|28244,0.0000,30,25,argsz5->56/statesz8834->28273
0100011010000110010101100101100010101010,40,head-recurrent-other,12141,20,553346,553346,0.1265,1,0,0,0010,36,10605,2,1433;12088,8;2,linear(r2=0.924),20|39049|157034|315304|0,0.0000,49,28,argsz8->2/statesz68350->310345
0100011010000100100001100101110110011010,40,blowup,51,19,524316,524316,0.6667,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9412,1,0,
0100011010000100100001110000111001111010,40,opaque,20000,18,40923,41220,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|2288|10473|20360|40923,0.9999,1,0,
0100011010000100100001011010010111010110,40,blowup,16437,19,646813,646813,0.0032,1,0,0,,0,0,0,,,linear(r2=0.854),19|18624|158908|317976|0,0.9998,1,0,
0100011010000100011010010110000000001010,40,ratchet-candidate,20000,20,61660,90113,0.3342,0,0,0,00011010,1,12,12,0;2;10;30;74;166;354;734;1498;3030;6098;12238,15;37;81;169;345;697;1401;2809;5625;11257;22521;45049,linear(r2=0.745),20|4652|15300|30744|61660,0.0000,25,14,
0100011010000100011010010110000110001010,40,ratchet-candidate,20000,20,35936,45057,0.1438,0,0,0,00011010,1,11,11,0;2;18;62;162;374;810;1694;3474;7046;14202,15;37;81;169;345;697;1401;2809;5625;11257;22521,linear(r2=0.763),20|2516|8856|17876|35936,0.0000,23,9,
0100011010000100011010010110011000001010,40,ratchet-candidate,20000,20,16878,17567,0.3341,0,0,0,00011010,1,6,6,0;2;34;246;1538;9310,15;51;159;483;1455;4371,linear(r2=0.740),20|1236|4470|9226|16878,0.0000,28,26,
0100011010000101100010000111001011101010,40,head-recurrent-other,20000,19,16649,17276,0.0522,0,0,0,0010,48,13737,2,688;19996,2;46,linear(r2=0.123),19|16863|16696|16963|16649,0.0000,57,49,argsz2->46/statesz17074->16658
0100011010000101100010011000011100111010,40,head-recurrent-other,20000,19,3266,3785,0.0408,0,0,0,0010,17,12868,2,946;19998,110;2,exp(r2=0.119),19|3602|3512|3398|3266,0.0000,25,16,argsz110->2/statesz3545->3272
0100011010000101100010011000010111010110,40,head-recurrent-other,20000,19,169526,183965,0.0006,0,0,0,0010,42,11392,2,1926;3555,11;2,linear(r2=0.860),19|11099|42251|84671|169526,0.0000,80,75,argsz11->2/statesz22526->18338
0100011010000101100010011001011000001010,40,ratchet-candidate,20000,20,42774,81913,0.1998,0,0,0,000101100010011001011000001010,1,11,11,1;9;27;65;143;301;619;1257;2535;5093;10211,15;35;75;155;315;635;1275;2555;5115;10235;20475,linear(r2=0.568),20|3607|10630|21334|42774,0.0000,23,10,
0100011010000100011101000000110011110110,40,opaque,20000,18,60624,60921,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3234|15324|30090|60624,0.9997,1,0,
0100011010000101100011000000111100110110,40,ratchet-candidate,108,18,708699,708699,0.1296,1,0,0,000101100011000000111100110110,1,11,11,1;8;11;16;23;32;43;56;71;88;107,13;19;46;121;340;991;2938;8773;26272;78763;236230,n/a,18|0|0|0|0,0.0000,3,1,
0100011010000101100011000000101111010110,40,head-recurrent-other,20000,18,10425,11730,0.0100,0,0,0,000101100011000000101111010110,2,5,3,2;8,14;21,linear(r2=0.997),18|660|2725|5596|10425,0.9991,3,0,argsz14->21/statesz48->55
0100011010000101100011000011000011110110,40,ratchet-candidate,20000,18,753,3492,0.6666,0,0,0,000110000100011000010001100001000110000100011000010001100001000110000100011000010001100001000101100011000011000011110110110110110110110110110110110,1,114,64,146;179;215;254;296;341;389;440;494;551;611;674,73;79;85;91;97;103;109;115;121;127;133;139,linear(r2=0.321),18|774|657|2406|753,0.0000,3,1,
0100011010000101100011000011001011101010,40,head-recurrent-other,1012,19,500176,500176,0.9407,1,0,0,000101100011000011001011101010,2,32,2,2;4,15;22,n/a,19|489706|0|0|0,0.0000,861,861,argsz15->22/statesz52->59
0100011010000101100011000010110110001110,40,ratchet-candidate,341,18,622612,622612,0.0469,1,0,0,000101100011000010110110001110,2,14,14,2;4;10;20;34;52;74;100;130;164;202;244,14;33;71;147;299;603;1211;2427;4859;9723;19451;38907,n/a,18|0|0|0|0,0.0000,4,2,
0100011010000101100011000010111010001110,40,ratchet-candidate,20000,18,216260,311316,0.2504,0,0,0,000101100011000010111010001110,2,13,13,2;4;10;24;54;116;242;496;1006;2028;4074;8168,14;33;71;147;299;603;1211;2427;4859;9723;19451;38907,linear(r2=0.786),18|5036|54080|108376|216260,0.0000,15,10,
0100011010000101100011000010101110101010,40,head-recurrent-other,3997,19,500251,500251,0.5059,1,0,0,000101100011000010101110101010,2,89,2,2;4,15;22,linear(r2=0.973),19|65633|0|0|0,0.0000,1978,1977,argsz15->22/statesz52->59
0100011010000101100011001011010000110110,40,head-recurrent-other,20000,19,32200,32991,0.0072,0,0,0,00011000000101100011001011010000110110,22,278,1,394;395,18;15,linear(r2=0.999),19|2135|8543|17018|32200,0.0000,144,144,argsz18->15/statesz1043->1040
0100011010000101100011001011000001000110,40,head-recurrent-other,20000,19,249949,292686,0.2507,0,0,0,000101100011001011000001000110,17,5014,2,2013;19971,38;346,linear(r2=0.903),19|16675|62185|124796|249949,0.0000,25,18,argsz38->346/statesz33596->250108
0100011010000101100011001011001101000110,40,head-recurrent-other,476,19,500557,500557,0.2689,1,0,0,000101100011001011001101000110,9,127,2,109;465,66;16,n/a,19|0|0|0|0,0.0000,13,7,argsz66->16/statesz28386->159329
0100011010000101001101000000110011110110,40,opaque,20000,18,60624,62121,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3234|15324|30090|60624,0.9997,2,0,
0100011010000101100000100110011000001110,40,ratchet-candidate,20000,19,95747,174085,0.3334,0,0,0,000101100000100110011000001110,1,12,12,1;7;19;43;91;187;379;763;1531;3067;6139;12283,14;31;65;133;269;541;1085;2173;4349;8701;17405;34813,linear(r2=0.746),19|7412|24075|47765|95747,0.0000,14,9,
0100011010000100011001101001011000001010,40,head-recurrent-other,20000,20,444342,449887,0.1684,0,0,0,000010,38,6653,2,2233;18245,3;3,linear(r2=0.890),20|15110|110430|221730|444342,0.0000,53,44,argsz3->3/statesz55731->245431
0100011010000101011000101000011100111010,40,head-recurrent-other,20000,19,3266,3785,0.0408,0,0,0,0010,24,12868,2,1476;19999,254;2,exp(r2=0.119),19|3602|3512|3398|3266,0.0000,38,23,argsz254->2/statesz3470->3269
0100011010000101011000101001011000001010,40,ratchet-candidate,20000,20,42774,81913,0.1998,0,0,0,000101011000101001011000001010,1,11,11,1;9;27;65;143;301;619;1257;2535;5093;10211,15;35;75;155;315;635;1275;2555;5115;10235;20475,linear(r2=0.568),20|3607|10630|21334|42774,0.0000,25,11,
0100011010000100011100110100110011000110,40,head-recurrent-other,4585,19,515245,515245,0.6696,1,0,0,000100011100110100110011000110,23,1535,2,1137;4539,31;15,linear(r2=0.983),19|92082|0|0|0,0.0000,28,19,argsz31->15/statesz165053->368050
0100011010000101100110001100101101000110,40,head-recurrent-other,1724,19,501673,501673,0.2593,1,0,0,000101100110001100101101000110,25,446,2,719;1720,50;16,n/a,19|259562|0|0|0,0.0000,31,24,argsz50->16/statesz148478->439738
0100011010000101011000001010010110001010,40,ratchet-candidate,20000,20,62197,77818,0.0011,0,0,0,000101011000001010010110001010,1,11,11,1;7;27;75;179;395;835;1723;3507;7083;14243,15;34;72;148;300;604;1212;2428;4860;9724;19452,linear(r2=0.763),20|4414|15403|30992|62197,0.0000,25,12,
0100011010000100011100001110110011000110,40,head-recurrent-other,20000,18,145700,307197,0.6671,0,0,0,000100011100001110110011000110,6,6671,2,182;19927,14;14,linear(r2=0.551),18|2675|36841|72856|145700,0.0000,12,10,argsz14->14/statesz957->146037
0100011010000100011100110011010011000110,40,head-recurrent-other,6106,19,506725,506725,0.6697,1,0,0,000100011100110011010011000110,21,2044,2,1121;6083,15;15,linear(r2=0.975),19|67380|414333|0|0,0.0000,27,18,argsz15->15/statesz103325->408557
0100011010000100011100101101010011000110,40,head-recurrent-other,6119,19,654589,654589,0.6689,1,0,0,000100011100101101010011000110,23,2046,2,1524;6072,63;15,linear(r2=0.950),19|80241|365759|0|0,0.0000,28,19,argsz63->15/statesz163053->359947
0100011010000100011100101110101000001110,40,ratchet-candidate,2028,18,944784,944784,0.5049,1,0,0,000100011100101110101000001110,1,10,10,1;3;9;23;53;115;241;495;1005;2027,13;45;141;429;1293;3885;11661;34989;104973;314925,linear(r2=0.964),18|105068|0|0|0,0.0000,17,1,
0100011010000100010110110011011001100010,40,ratchet-candidate,20000,19,65422,73721,0.1260,0,0,0,000100010110110011011001100010,1,11,11,1;11;37;95;217;467;973;1991;4033;8123;16309,14;32;68;140;284;572;1148;2300;4604;9212;18428,linear(r2=0.707),19|4546|16256|32642|65422,0.0000,25,11,
0100011010000100010111010011101000001110,40,ratchet-candidate,20000,18,116526,147457,0.5007,0,0,0,000100010111010011101000001110,1,12,12,1;7;21;51;113;239;493;1003;2025;4071;8165;16355,13;29;61;125;253;509;1021;2045;4093;8189;16381;32765,linear(r2=0.727),18|2100|29310|58228|116526,0.0000,14,7,
0100011010000100010111001110101000001110,40,head-recurrent-other,20000,18,313124,344049,0.5007,0,0,0,000100010111001110101000001110,18,5007,2,1007;19935,15;15,linear(r2=0.830),18|8238|78452|156526|313124,0.0000,27,20,argsz15->15/statesz20459->313355
0100011010000100000111000011110110011010,40,opaque,20000,18,193376,193376,0.6667,0,0,0,,0,0,0,,,linear(r2=1.000),18|9696|48376|96696|193376,0.9999,1,0,
0100011010000100000111001100110110011010,40,monotone-growth,42,19,524288,524288,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9286,1,0,
0100011010000100000111001100111010011010,40,monotone-growth,42,19,524288,524288,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9286,1,0,
0100011010000100000111001110011010011010,40,monotone-growth,42,19,524288,524288,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9286,1,0,
0100011010000100000111001011010110011010,40,monotone-growth,42,19,524288,524288,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9286,1,0,
0100011010000100000111001011011010011010,40,monotone-growth,42,19,524288,524288,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9286,1,0,
0100011010000100000111001011101010011010,40,monotone-growth,42,19,524288,524288,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9286,1,0,
0100011010000100000101110011010110011010,40,monotone-growth,54,19,524858,524858,0.9815,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9444,1,0,
0100011010000100000101110011011010011010,40,monotone-growth,548,19,500021,500021,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9945,1,0,
0100011010000100000101110011101010011010,40,monotone-growth,548,19,500021,500021,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9945,1,0,
0100011010000101100000000111110110011010,40,head-recurrent-other,379,18,786552,786552,0.0739,1,0,0,000101100000000111110110011010,1,4,3,1;10,13;42,n/a,18|0|0|0|0,0.9657,3,0,argsz13->42/statesz27->56
0100011010000101100000011100111010011010,40,head-recurrent-other,20000,19,254104,254107,0.5295,0,0,0,0000011100111010,2,5,1,5;9,23;7,linear(r2=1.000),19|12748|63568|127072|254104,0.9994,3,0,argsz23->7/statesz61->85
0100011010000101100000010111101010011010,40,head-recurrent-other,200,19,510500,510500,0.5500,1,0,0,000101100000010111101010011010,91,19,1,181;181,13811;13811,n/a,19|0|0|0|0,0.0000,101,100,argsz13811->13811/statesz358508->358508
0100011010000101100001110000011110011010,40,head-recurrent-other,975,18,830081,830081,0.2615,1,0,0,000101100001110000011110011010,10,254,2,162;964,15;15,n/a,18|0|0|0|0,0.0000,15,8,argsz15->15/statesz20456->305888
0100011010000101100001011100010110011010,40,head-recurrent-other,1695,19,916541,916541,0.1504,1,0,0,0010,12,960,2,117;1679,9;2,n/a,19|138952|0|0|0,0.0000,21,8,argsz9->2/statesz5629->337733
0100011010000101100110011000001110011010,40,head-recurrent-other,9170,19,643560,643560,0.3350,1,0,0,000101100110011000001110011010,34,3071,2,1500;9160,16;16,linear(r2=0.945),19|48098|319104|0|0,0.0000,43,32,argsz16->16/statesz99620->382524
0100011010000101100110010110001010011010,40,head-recurrent-other,20000,20,437869,446821,0.1260,0,0,0,0010,40,17481,2,2954;19996,11;2,linear(r2=0.962),20|27259|108824|218484|437869,0.0000,54,39,argsz11->2/statesz89392->437876
0100011010000100011100101100011101000110,40,ratchet-candidate,2028,18,915261,915261,0.5049,1,0,0,000100011100101100011101000110,1,10,10,1;3;9;23;53;115;241;495;1005;2027,13;44;137;416;1253;3764;11297;33896;101693;305084,linear(r2=0.964),18|101880|0|0|0,0.0000,10,1,
0100011010000100011100101100000101000110,40,ratchet-candidate,20000,19,238955,268774,0.5006,0,0,0,000100011100101100000101000110,1,13,13,1;3;9;23;53;115;241;495;1005;2027;4073;8167,14;35;77;161;329;665;1337;2681;5369;10745;21497;43001,linear(r2=0.787),19|5486|59644|119400|238955,0.0000,14,8,
0100011010000100011100101100110101000110,40,ratchet-candidate,496,19,535217,535217,0.5161,1,0,0,000100011100101100110101000110,1,8,8,1;3;9;23;53;115;241;495,14;63;259;1043;4179;16723;66899;267603,n/a,19|0|0|0|0,0.0000,8,1,
0100011010000100011100101110001101000110,40,ratchet-candidate,2028,18,915261,915261,0.5049,1,0,0,000100011100101110001101000110,1,10,10,1;3;9;23;53;115;241;495;1005;2027,13;44;137;416;1253;3764;11297;33896;101693;305084,linear(r2=0.964),18|101785|0|0|0,0.0000,17,1,
0100011010000100011100101011010101000110,40,ratchet-candidate,3817,19,535217,535217,0.5732,1,0,0,000100011100101011010101000110,1,8,8,1;3;12;42;135;417;1266;3816,14;63;259;1043;4179;16723;66899;267603,linear(r2=0.839),19|69623|0|0|0,0.0000,14,1,
0100011010000100010110100101101101000110,40,ratchet-candidate,1262,19,524878,524878,0.4065,1,0,0,000100010110100101101101000110,1,9,9,1;4;12;30;68;146;304;622;1260,14;46;142;430;1294;3886;11662;34990;104974,n/a,19|110344|0|0|0,0.0000,9,1,
0100011010000100010110100101110101000110,40,ratchet-candidate,13115,19,524878,524878,0.5004,1,0,0,000100010110100101110101000110,1,9,9,1;4;15;50;157;480;1451;4366;13113,14;46;142;430;1294;3886;11662;34990;104974,linear(r2=0.557),19|13496|137488|117488|0,0.0000,16,1,
0100011010000100010110110010110101000110,40,ratchet-candidate,1262,19,541278,541278,0.4065,1,0,0,000100010110110010110101000110,1,9,9,1;4;12;30;68;146;304;622;1260,14;47;146;443;1334;4007;12026;36083;108254,n/a,19|113789|0|0|0,0.0000,9,1,
0100011010000100010110001110011101000110,40,ratchet-candidate,20000,18,170712,245758,0.5003,0,0,0,000100010110001110011101000110,1,13,13,1;4;11;26;57;120;247;502;1013;2036;4083;8178,13;28;58;118;238;478;958;1918;3838;7678;15358;30718,linear(r2=0.787),18|4019|42691|85364|170712,0.0000,14,7,
0100011010000100010110000010011101000110,40,ratchet-candidate,20000,19,182093,204804,0.5003,0,0,0,000100010110000010011101000110,1,13,13,1;4;11;26;57;120;247;502;1013;2036;4083;8178,14;30;62;126;254;510;1022;2046;4094;8190;16382;32766,linear(r2=0.787),19|4287|45524|91055|182093,0.0000,14,7,
0100011010000100010110011010011101000110,40,ratchet-candidate,20000,19,182093,327678,0.5003,0,0,0,000100010110011010011101000110,1,13,13,1;4;11;26;57;120;247;502;1013;2036;4083;8178,14;30;62;126;254;510;1022;2046;4094;8190;16382;32766,linear(r2=0.787),19|4287|45554|91055|182093,0.0000,14,7,
0100011010000100010111001110001101000110,40,head-recurrent-other,20000,18,313111,344035,0.5007,0,0,0,000100010111001110001101000110,18,5007,2,1007;19935,15;15,linear(r2=0.830),18|8229|78441|156513|313111,0.0000,27,20,argsz15->15/statesz20450->313342
0100011010000100010111001011010101000110,40,head-recurrent-other,13107,19,595394,595394,0.5007,1,0,0,000100010111001011010101000110,13,3281,2,1460;12945,48;16,linear(r2=0.667),19|19896|179775|175247|0,0.0000,17,9,argsz48->16/statesz60116->163047
0100011010000100010101101001110101000110,40,head-recurrent-other,20000,19,20279,24558,0.4449,0,0,0,000100010101101001110101000110,14,4448,2,1633;19971,15;127,linear(r2=0.815),19|2490|10196|10000|20279,0.0000,20,17,argsz15->127/statesz5101->20095
0100011010000101100001110011000111000110,40,head-recurrent-other,3260,18,668958,668958,0.3356,1,0,0,000101100001110011000111000110,26,1093,2,1086;3256,63;15,linear(r2=0.967),18|117369|0|0|0,0.0000,31,25,argsz63->15/statesz156029->468286
0100011010000101100001110011100011000110,40,head-recurrent-other,20000,18,329928,339982,0.2880,0,0,0,000101100001110011100011000110,28,5760,1,374;518,386;85,linear(r2=0.999),18|21056|86155|172016|329928,0.0000,159,158,argsz386->85/statesz10645->10580
0100011010000101100110011001100011000110,40,head-recurrent-other,20000,19,152858,154904,0.4008,0,0,0,000101100110011001100011000110,42,8016,2,6347;19065,15;16,linear(r2=0.936),19|20822|61491|85363|152858,0.0000,49,48,argsz15->16/statesz76074->122271
0100011010000101100101100110001101000110,40,head-recurrent-other,20000,19,113260,118318,0.4006,0,0,0,000101100101100110001101000110,35,8011,2,3625;16366,15;16,linear(r2=0.929),19|13726|47109|55873|113260,0.0000,43,38,argsz15->16/statesz47675->93807
0100011010000100000110010111011001101010,40,blowup,51,19,524316,524316,0.6667,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9412,1,0,
0100011010000100000111000011100111101010,40,opaque,20000,18,40923,41217,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|2288|10473|20360|40923,0.9999,1,0,
0100011010000100000101101001011101011010,40,blowup,16437,19,646813,646813,0.0032,1,0,0,,0,0,0,,,linear(r2=0.854),19|18624|158908|317976|0,0.9998,1,0,
0100011010000100011000000110011111011010,40,opaque,20000,18,60624,60921,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3234|15324|30090|60624,0.9997,1,0,
0100011010000100011100000011001111011010,40,opaque,20000,18,60624,60921,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|3234|15324|30090|60624,0.9997,1,0,
0100011010000101100000011001100000111010,40,ratchet-candidate,20000,19,95615,104455,0.3346,0,0,0,000110011000001110,1,12,12,6;15;33;69;141;285;573;1149;2301;4605;9213;18429,14;31;65;133;269;541;1085;2173;4349;8701;17405;34813,linear(r2=0.765),19|3032|23943|47765|95615,0.0000,14,9,
0100011010000101100000011001110011101010,40,head-recurrent-other,2004,19,500059,500059,1.0000,1,0,0,00000110011100111010,82,997,3,279;283,9;139,linear(r2=0.969),19|172519|0|0|0,0.0000,632,632,argsz9->139/statesz20394->20784
0100011010000101100000011100110011101010,40,head-recurrent-other,468,19,508829,508829,1.0000,1,0,0,00000111001100111010,2,5,1,5;9,29;9,n/a,19|0|0|0|0,0.9744,3,0,argsz29->9/statesz54->159
0100011010000101100000011100101101011010,40,ratchet-candidate,59,19,737279,737279,1.0000,1,0,0,00010101000001110010110101100000011100101101011000000111001011010110010110100101000001110010110101100000011100101101011000000111001011010110,1,14,14,6;10;14;18;22;26;30;34;38;42;46;50,14;59;149;329;689;1409;2849;5729;11489;23009;46049;92129,n/a,19|0|0|0|0,0.0000,3,1,
0100011010000101100000011100101101101010,40,ratchet-candidate,59,19,737279,737279,1.0000,1,0,0,00010101000001110010110110100000011100101101101000000111001011011010010110010100000111001011011010000001110010110110100000011100101101101010,1,14,14,6;10;14;18;22;26;30;34;38;42;46;50,14;59;149;329;689;1409;2849;5729;11489;23009;46049;92129,n/a,19|0|0|0|0,0.0000,3,1,
0100011010000101100000011100101110101010,40,ratchet-candidate,59,19,737279,737279,1.0000,1,0,0,00010101000001110010111010100000011100101110101000000111001011101010010101010000011100101110101000000111001011101010000001110010111010101010,1,14,14,6;10;14;18;22;26;30;34;38;42;46;50,14;59;149;329;689;1409;2849;5729;11489;23009;46049;92129,n/a,19|0|0|0|0,0.0000,3,1,
0100011010000101100000010111010011101010,40,head-recurrent-other,2137,19,500024,500024,1.0000,1,0,0,00000101110100111010,3,1067,2,3;7,9;19,linear(r2=0.972),19|159719|0|0|0,0.0000,1023,1022,argsz9->19/statesz44->74
0100011010000101100001100110011000111010,40,head-recurrent-other,6165,19,538837,538837,0.5041,1,0,0,000101100001100110011000111010,38,1033,2,812;3095,23;24550,linear(r2=0.887),19|88940|351634|0|0,0.0000,49,40,argsz23->24550/statesz90452->317755
